capacity_kwh,soc0_pct,socT_pct,ambient_c,current_a,connector_temp_c,duration_min
93.9,53.7,95.8,0.7,25.9,27.8,705.0
52.6,42.4,88.0,23.9,11.3,46.8,720.0
68.0,46.6,93.2,41.2,30.8,71.0,463.3
79.1,69.6,99.0,40.8,18.8,81.8,720.0
39.0,50.2,87.0,23.8,30.4,49.4,162.5
83.8,77.8,98.7,-3.3,9.2,6.9,720.0
56.6,56.4,86.3,28.4,16.8,62.7,326.0
25.8,7.0,92.5,33.4,16.4,52.3,471.0
45.1,58.5,88.6,5.2,26.3,30.3,189.7
31.6,47.2,88.4,37.2,8.0,70.4,615.4
30.4,24.4,86.2,13.2,13.9,30.3,406.0
92.5,57.5,97.0,44.7,10.2,60.6,720.0
59.0,31.6,95.9,0.7,31.6,13.0,505.7
42.8,75.9,89.7,30.8,11.2,57.1,249.8
30.7,12.4,97.6,3.9,17.9,23.9,550.6
58.8,64.5,98.9,38.2,22.8,62.7,403.7
36.8,74.9,80.3,5.6,26.8,26.6,22.5
74.1,44.8,99.7,5.2,29.7,29.4,642.1
47.3,41.1,81.7,2.2,16.9,40.1,366.5
89.2,72.1,87.3,41.7,25.8,67.7,255.2
26.5,40.3,85.6,1.7,12.8,23.7,363.4
66.3,22.5,81.4,5.3,18.5,49.6,622.5
54.1,60.1,82.3,7.9,23.9,28.4,163.2
50.6,74.8,86.4,8.1,24.1,23.5,128.6
90.2,54.6,96.4,43.3,19.4,65.9,720.0
82.0,40.0,91.7,10.5,10.0,42.3,720.0
92.4,29.5,89.1,13.4,19.2,45.7,720.0
79.9,17.0,88.7,38.7,26.8,71.6,720.0
35.4,63.4,94.4,7.3,9.8,22.9,506.4
95.9,66.7,83.1,40.9,28.4,58.5,204.4
38.5,55.2,99.0,12.2,26.0,31.7,275.2
74.1,42.7,97.0,27.1,16.3,55.8,720.0
91.9,46.6,92.3,-2.5,17.1,37.7,720.0
76.8,34.0,82.0,17.5,25.7,43.8,437.2
56.0,52.5,83.8,19.5,11.6,43.1,496.0
24.4,32.1,96.6,6.3,28.2,39.2,253.6
52.0,44.9,81.8,14.7,16.7,34.5,368.2
64.8,53.6,89.2,16.2,9.3,43.4,720.0
33.2,56.6,95.1,3.2,10.1,22.8,551.2
67.5,23.5,94.8,12.7,7.3,50.7,720.0
96.5,30.2,88.8,-4.9,18.1,28.4,720.0
65.3,78.5,84.9,18.6,30.2,42.6,74.5
98.6,9.6,88.5,43.0,15.0,58.4,720.0
29.2,14.1,93.9,20.0,8.2,47.0,720.0
98.6,47.8,94.8,43.4,10.2,73.8,720.0
91.7,21.0,88.4,28.0,12.6,61.7,720.0
65.8,29.1,85.6,9.8,19.7,20.9,608.5
94.6,41.9,95.3,12.6,24.1,33.8,720.0
27.1,16.3,85.6,9.6,30.6,31.8,205.1
87.1,47.4,98.8,6.2,11.2,34.7,720.0
99.6,75.7,91.9,13.5,23.2,23.7,394.7
74.8,20.0,94.0,14.7,28.9,46.4,720.0
46.6,74.1,96.7,28.2,24.4,75.7,280.5
30.2,46.5,93.7,10.1,21.6,49.5,251.2
77.1,70.5,83.7,26.1,25.3,48.3,137.1
24.5,46.0,99.6,42.5,15.0,49.6,346.9
36.3,25.4,89.1,43.3,19.5,78.5,557.9
38.1,27.8,92.5,4.2,8.9,33.7,720.0
91.3,32.1,98.1,31.2,11.9,62.1,720.0
67.4,10.5,95.1,37.6,10.7,62.6,720.0
58.0,18.5,95.1,8.2,25.3,32.3,709.2
38.7,34.8,91.0,36.6,29.3,51.2,264.6
75.1,77.5,89.4,33.6,18.5,60.7,278.7
70.0,20.5,90.0,1.4,26.0,34.8,665.9
77.2,42.3,83.5,37.2,28.8,61.0,361.6
84.8,75.1,91.7,33.5,19.6,61.5,383.7
69.1,29.7,89.1,4.7,16.5,40.5,720.0
49.0,59.9,91.3,-3.4,14.3,14.3,533.6
71.6,46.4,92.4,16.6,24.3,37.0,545.1
28.5,17.3,86.1,22.2,9.0,45.1,657.3
62.7,58.6,95.9,-0.1,17.2,20.3,720.0
62.0,48.5,88.6,26.7,13.8,56.2,640.4
31.9,27.6,83.2,-3.4,23.8,16.5,261.2
44.2,33.6,89.8,38.5,11.2,53.4,720.0
32.2,47.3,81.5,30.9,15.6,45.7,229.0
42.3,78.3,87.9,0.9,22.8,19.1,118.1
81.0,75.8,83.6,39.1,26.6,52.8,87.5
79.2,7.5,84.6,2.1,11.7,30.0,720.0
82.3,60.1,85.8,-4.1,20.4,21.9,476.1
35.1,58.1,86.2,39.0,7.7,66.1,495.3
24.3,21.7,89.3,30.9,18.9,50.6,278.0
66.4,32.9,86.7,27.4,11.6,41.1,720.0
50.3,16.6,84.6,19.1,19.8,44.4,483.5
90.3,38.9,96.8,23.2,24.2,54.3,720.0
50.1,21.7,93.2,9.0,15.4,41.8,720.0
29.1,45.1,95.5,35.7,29.9,45.4,207.3
58.2,50.8,80.4,-2.6,29.6,31.7,195.2
66.1,23.7,85.9,24.2,9.4,30.8,720.0
99.1,5.4,81.5,43.8,26.3,61.5,720.0
61.4,41.5,94.9,34.8,22.1,66.7,584.7
68.6,77.4,87.2,2.5,20.7,19.2,170.7
71.4,39.9,83.3,14.2,24.9,41.1,402.4
32.1,54.3,91.3,39.8,27.6,62.4,168.9
49.5,41.7,93.7,17.4,12.2,54.5,720.0
58.8,66.9,95.4,17.3,16.5,48.6,446.0
91.3,8.8,95.3,39.2,30.4,59.1,720.0
52.5,75.1,81.4,36.1,11.2,79.1,140.6
81.4,43.3,80.7,40.6,14.0,72.0,720.0
40.7,77.7,96.3,9.2,20.6,33.9,229.4
43.9,70.8,92.7,37.0,28.2,62.0,165.3
89.7,64.1,81.0,14.5,14.5,41.6,330.6
50.8,13.8,81.3,42.7,30.3,62.5,344.5
41.3,70.1,90.0,31.1,6.3,54.9,643.5
57.8,17.6,81.6,21.8,10.0,44.4,720.0
65.7,53.2,81.1,-3.9,16.2,25.7,393.9
87.5,65.9,98.3,19.9,29.5,40.9,464.3
46.5,54.4,85.4,-4.7,31.1,18.5,194.9
46.9,34.6,82.0,2.2,12.7,35.6,534.5
35.8,22.1,89.1,42.3,28.6,44.0,304.1
79.5,25.4,81.9,3.6,12.7,28.9,720.0
36.6,16.0,81.2,26.3,15.8,54.2,400.6
27.0,37.6,94.6,-0.3,10.0,17.8,629.1
58.3,72.2,94.4,5.8,31.1,30.8,233.5
62.9,15.5,80.1,21.1,14.1,46.2,720.0
96.8,26.2,88.0,21.7,11.0,50.4,720.0
33.9,66.1,87.5,34.4,29.1,58.9,100.7
25.4,44.2,81.5,34.0,13.7,74.9,258.2
27.2,62.9,84.6,37.1,27.7,58.9,83.1
96.2,9.7,92.8,44.6,20.0,75.8,720.0
30.3,66.3,96.7,10.5,15.5,34.0,269.2
62.8,21.2,80.7,45.0,12.8,68.9,720.0
83.2,52.3,99.6,25.3,20.9,49.3,720.0
85.5,29.1,83.0,42.5,28.4,67.7,529.3
87.3,35.8,85.3,32.2,13.6,58.0,720.0
63.2,71.8,84.4,13.9,29.6,50.3,119.4
54.7,43.5,84.4,34.4,31.4,57.6,234.8
71.9,39.2,95.8,35.8,26.8,60.5,581.8
93.4,35.9,85.1,15.9,31.8,29.8,464.0
82.6,28.6,85.3,16.1,29.9,55.8,546.7
70.6,23.4,87.0,27.2,17.8,45.8,720.0
37.8,31.1,99.6,17.2,6.4,33.5,720.0
32.1,18.9,96.9,-0.2,24.9,28.2,377.0
84.8,16.2,83.2,15.0,30.8,34.1,618.7
49.1,27.2,93.8,16.2,9.5,31.3,720.0
31.6,8.2,80.6,1.8,17.6,10.9,434.4
93.6,8.6,95.6,38.0,18.2,71.1,720.0
30.2,71.9,81.0,-2.5,9.2,28.3,110.3
75.9,30.0,86.4,8.0,17.2,35.5,720.0
92.9,20.7,82.2,26.0,16.2,52.8,720.0
45.9,54.7,80.3,40.7,25.0,61.5,143.7
95.8,74.7,94.7,26.9,31.0,53.3,339.5
67.7,46.8,86.4,37.1,20.6,46.1,453.0
90.3,12.9,97.7,0.9,13.7,17.6,720.0
52.4,39.4,92.0,20.6,8.0,54.5,720.0
53.6,65.2,93.0,35.9,12.1,60.9,565.2
37.4,52.2,83.2,32.4,18.8,62.1,202.7
63.2,78.5,94.8,27.4,7.9,55.2,720.0
91.3,17.5,92.2,21.3,12.5,50.0,720.0
42.8,16.8,93.7,24.2,8.5,48.9,720.0
38.4,25.6,90.1,33.4,23.5,52.0,330.9
26.9,39.2,84.7,3.9,22.9,27.3,186.5
61.1,71.1,92.3,14.0,31.7,27.3,203.5
64.8,38.9,88.2,32.5,26.2,48.2,401.7
33.7,13.0,90.0,42.9,19.8,71.0,537.4
60.1,12.1,99.6,30.9,24.2,50.3,720.0
46.7,69.0,94.4,36.3,20.6,67.6,291.0
52.5,66.7,89.2,33.6,9.7,57.9,571.3
31.2,20.4,83.3,13.4,17.7,37.7,363.0
45.0,18.6,88.5,-2.6,28.3,24.0,420.7
97.7,36.8,96.8,0.8,20.1,22.4,720.0
58.1,21.3,80.9,4.1,31.4,30.1,347.8
82.4,23.2,92.2,27.8,30.9,36.5,614.5
93.9,72.2,83.1,13.1,13.5,39.6,299.5
45.7,35.1,85.7,13.0,7.5,40.8,720.0
66.5,29.6,83.2,25.7,28.4,57.9,381.8
71.1,51.3,95.5,14.7,14.2,25.5,720.0
40.6,36.2,90.1,-0.4,16.4,20.3,525.3
35.2,19.1,80.9,11.4,14.5,40.3,440.0
62.5,56.7,99.9,1.3,28.5,23.9,492.5
26.4,55.7,92.5,-3.5,27.1,20.7,176.6
95.8,63.2,81.9,10.9,8.1,51.5,690.8
67.2,52.1,85.5,3.6,29.1,16.5,281.4
53.8,19.2,84.3,29.8,11.6,60.3,720.0
27.5,46.0,94.9,32.1,16.9,55.3,295.5
52.4,56.2,87.4,28.7,27.5,58.0,234.9
48.9,6.5,86.2,12.5,27.4,35.1,464.2
59.8,7.8,93.4,14.8,19.5,51.8,720.0
58.6,50.0,82.2,26.8,14.8,49.5,387.6
59.0,48.5,92.3,13.8,19.8,44.4,486.4
31.1,31.9,97.0,-3.5,17.4,21.2,533.9
86.8,31.6,93.0,33.4,9.6,63.7,720.0
71.9,75.8,93.2,38.8,19.1,66.3,354.3
72.1,39.4,84.9,13.6,8.0,42.5,720.0
75.3,6.7,97.5,8.6,10.4,38.4,720.0
29.6,24.8,83.5,14.2,16.6,41.2,330.9
43.6,72.1,85.7,33.4,26.2,59.7,108.6
61.1,54.1,98.5,4.5,13.2,28.9,720.0
49.5,40.1,87.2,14.3,7.1,36.3,720.0
29.9,39.2,89.6,27.4,14.8,55.2,390.5
58.1,59.5,82.4,0.1,15.1,18.4,339.1
47.1,12.0,93.2,-4.4,21.1,6.9,712.2
72.1,72.2,81.0,12.5,21.8,35.5,89.8
60.0,23.1,94.6,28.0,31.3,55.0,465.1
40.1,28.5,90.4,32.4,31.5,80.0,366.2
82.2,73.3,96.5,34.9,28.6,55.3,380.3
93.4,45.3,94.6,27.6,26.0,57.9,634.9
81.3,44.8,85.7,-0.0,15.6,21.3,708.6
84.7,21.9,81.5,39.4,25.3,64.4,613.3
54.6,47.2,93.5,33.3,13.1,55.6,720.0
34.8,36.2,84.1,-4.5,18.4,23.5,374.4
96.5,65.6,83.4,17.8,18.0,42.9,320.8
93.3,74.1,96.0,32.2,29.0,56.0,388.1
34.6,6.8,94.7,40.2,16.6,61.0,632.0
97.4,63.4,97.4,30.2,11.9,48.7,720.0
65.0,38.1,84.2,20.0,26.4,47.4,387.6
53.7,25.5,91.0,35.9,7.1,63.3,720.0
75.8,71.6,96.7,6.7,32.0,33.5,327.2
98.3,57.9,83.6,13.3,24.2,27.1,340.9
74.4,33.2,91.2,7.2,10.4,23.3,720.0
61.4,32.9,82.2,43.1,7.2,72.5,720.0
51.3,61.1,82.1,1.9,21.3,34.8,175.1
64.8,52.2,100.0,-4.2,21.9,24.1,720.0
54.7,63.0,86.6,18.5,13.4,52.4,355.3
84.0,50.8,87.4,22.5,29.7,40.9,351.4
38.4,37.7,87.9,43.4,17.6,71.1,408.8
37.6,20.5,93.4,3.8,22.1,22.0,480.1
76.5,28.7,86.9,21.4,24.5,51.7,579.4
92.0,31.4,86.3,25.1,24.5,41.5,720.0
83.9,38.8,91.3,5.8,6.1,35.2,720.0
57.4,43.5,100.0,20.3,22.8,54.0,619.7
67.6,48.8,84.1,5.1,21.9,23.2,355.7
25.6,7.4,85.8,18.1,26.3,41.9,236.5
79.5,37.5,84.0,35.2,11.6,71.0,720.0
96.5,35.5,95.7,42.4,31.1,67.2,710.5
84.3,19.6,98.6,22.5,13.5,32.5,720.0
73.3,32.6,87.2,23.4,29.5,60.0,460.0
88.3,68.1,84.7,16.6,28.2,60.8,201.9
28.9,65.1,90.3,42.1,8.9,64.0,328.9
33.7,75.6,98.0,31.4,8.0,52.4,567.4
51.0,40.9,99.1,39.3,25.4,67.3,461.9
73.9,59.3,99.1,42.7,16.4,61.2,720.0
90.1,32.7,92.6,23.7,31.5,54.4,690.4
25.2,10.8,92.8,15.3,9.1,41.5,720.0
69.5,68.9,84.4,30.6,16.6,61.1,270.9
26.1,65.0,99.4,27.2,13.9,42.4,325.9
95.3,56.3,86.3,18.8,28.3,44.7,355.7
96.9,22.0,88.3,-1.4,20.5,32.8,720.0
37.9,75.0,81.3,30.0,15.8,62.6,55.7
25.1,55.3,89.4,-3.3,24.5,16.7,151.6
68.7,20.5,93.2,36.1,6.2,63.7,720.0
97.2,47.6,94.5,36.3,28.9,56.6,605.8
75.5,70.0,95.1,-0.7,28.5,5.0,378.4
98.5,40.4,90.9,41.6,31.2,74.9,715.4
56.3,43.5,96.7,33.2,20.4,60.1,644.0
31.9,67.7,94.1,28.9,7.9,49.7,557.4
25.4,31.0,80.4,13.6,14.0,34.7,257.9
78.9,68.0,87.1,8.9,15.3,34.9,426.0
43.5,54.1,91.0,11.1,7.7,32.0,720.0
88.1,13.6,89.8,6.1,21.5,33.4,720.0
90.5,51.7,85.9,35.2,28.6,59.0,371.2
81.5,79.9,89.5,16.5,13.6,40.5,369.8
99.9,33.9,90.4,-0.2,11.3,14.5,720.0
68.9,14.6,87.9,12.2,17.5,45.1,720.0
64.9,46.0,81.4,3.1,6.4,15.3,720.0
30.0,60.8,93.3,2.6,19.2,40.1,251.4
52.2,30.1,84.6,35.1,19.6,60.3,490.4
78.2,48.7,93.8,35.9,7.2,70.3,720.0
89.6,21.2,91.9,-4.0,7.0,21.5,720.0
31.3,78.6,97.2,11.9,26.2,32.5,125.2
99.9,13.8,96.9,22.1,25.9,48.8,720.0
38.0,69.7,99.8,14.3,18.4,39.6,317.0
39.2,76.6,96.6,30.5,27.4,53.6,179.5
40.6,30.4,80.7,7.9,22.2,19.6,289.9
64.7,14.7,82.0,32.8,9.1,69.9,720.0
37.7,73.9,99.5,27.4,20.9,48.5,263.1
44.4,75.9,95.0,25.7,29.7,57.5,163.8
67.6,50.9,86.8,27.4,20.9,52.8,415.9
64.5,24.0,94.6,44.9,28.7,74.6,683.3
81.1,70.7,82.5,36.0,22.6,55.0,160.9
37.3,8.5,83.3,16.2,8.4,33.0,720.0
38.8,25.0,80.3,22.9,12.4,49.8,465.3
26.5,64.1,81.2,34.6,24.3,61.6,62.8
97.7,38.2,97.5,41.6,12.9,53.5,720.0
45.2,12.0,95.7,28.0,14.4,56.8,720.0
46.1,40.1,85.3,17.3,22.3,50.1,287.4
53.6,43.0,87.7,-0.0,30.4,7.9,316.2
32.2,27.8,99.2,15.7,18.5,36.8,483.2
74.0,67.6,83.6,12.6,10.6,44.7,372.3
34.1,79.5,80.8,28.3,17.2,52.8,11.8
40.0,59.8,81.3,30.0,10.6,43.5,248.2
99.9,79.6,82.0,4.2,9.1,42.2,155.6
55.1,13.7,85.0,26.5,26.5,50.5,494.5
69.4,56.4,80.3,11.5,17.2,24.1,275.2
35.5,58.9,81.9,29.9,22.5,55.7,115.8
62.8,66.0,80.1,34.3,8.4,65.2,301.7
68.7,50.9,87.9,2.6,8.3,12.1,720.0
39.5,39.1,91.5,43.5,24.9,69.0,283.4
55.4,73.2,89.3,0.2,9.6,21.7,543.3
58.8,15.5,90.0,3.1,22.6,29.6,653.2
34.7,34.9,94.3,13.6,24.0,47.3,306.5
35.4,28.7,87.7,13.4,31.8,32.4,211.3
49.6,62.1,92.9,24.3,11.5,64.7,585.1
84.0,14.6,89.6,2.1,21.7,36.2,720.0
45.5,7.3,99.0,33.6,18.6,62.7,720.0
45.1,43.5,81.3,3.4,26.3,13.9,202.9
50.9,41.1,91.1,4.9,13.5,22.8,720.0
79.0,47.9,99.1,11.9,14.2,63.7,720.0
42.1,29.0,97.5,24.4,15.1,46.1,720.0
84.4,49.7,83.9,26.7,21.4,46.8,438.3
72.2,59.0,82.4,40.9,23.8,58.1,245.1
57.8,76.9,82.4,21.0,28.8,38.2,49.7
84.5,34.2,99.7,-2.8,16.6,15.7,720.0
95.1,14.5,83.9,26.1,25.6,59.4,720.0
54.0,57.1,93.9,18.8,30.6,42.1,269.7
45.1,58.0,81.2,10.9,25.5,29.7,124.7
53.9,6.4,94.4,6.7,29.3,44.7,566.2
24.6,9.9,84.5,25.2,20.0,47.2,311.0
94.5,29.8,94.5,12.3,16.2,33.3,720.0
75.7,34.9,99.8,38.4,6.6,58.5,720.0
76.5,40.2,81.6,22.7,12.1,42.4,720.0
70.7,53.2,87.4,11.2,7.0,41.2,720.0
44.1,24.3,99.4,38.6,16.3,51.0,650.8
56.2,42.8,92.3,17.9,31.1,36.1,333.7
83.6,15.2,81.0,4.1,9.6,33.3,720.0
37.5,64.2,92.2,41.1,22.7,61.0,219.9
36.6,57.1,81.8,41.9,27.3,75.7,122.7
77.6,38.2,94.5,-4.1,7.2,21.6,720.0
63.3,63.4,81.3,7.0,21.8,48.5,170.4
60.2,63.0,82.4,41.5,22.5,58.2,177.7
33.5,31.5,90.4,5.8,17.9,39.8,434.1
95.6,20.8,82.1,-2.8,18.6,15.3,720.0
33.6,10.3,89.0,42.7,26.2,52.3,343.1
33.2,44.0,97.5,9.4,15.8,33.5,494.2
67.8,7.9,88.6,24.5,25.2,51.1,557.0
39.2,15.5,99.6,23.4,11.8,45.6,720.0
82.7,14.8,94.7,22.5,17.8,38.2,720.0
79.7,69.9,83.0,26.3,16.2,57.6,253.9
40.3,23.0,98.1,25.9,20.2,57.5,553.6
28.2,65.3,92.1,14.7,20.9,26.7,173.3
72.1,41.7,80.3,26.7,14.3,54.0,631.5
70.6,61.0,99.5,44.8,26.3,80.4,639.2
32.6,67.8,98.8,10.5,12.0,37.5,447.4
54.3,62.8,87.7,22.0,21.9,44.9,228.3
60.8,25.7,99.0,22.8,14.5,57.0,720.0
54.5,52.4,94.6,13.7,9.8,35.6,720.0
98.1,10.7,91.6,-1.5,29.4,26.4,720.0
72.1,34.7,97.6,18.6,11.4,54.9,720.0
35.1,27.9,93.6,15.2,22.7,26.2,368.8
65.9,26.7,86.4,26.7,14.5,56.0,720.0
77.8,7.9,85.7,38.4,27.6,56.9,696.3
44.4,38.3,85.3,24.1,19.6,54.8,330.7
65.2,35.9,90.0,20.3,8.8,45.9,720.0
43.5,5.9,99.2,1.6,25.3,26.0,658.2
71.7,8.2,90.1,15.5,7.9,37.7,720.0
67.2,25.4,89.3,40.8,18.3,63.5,720.0
37.6,22.9,98.1,31.6,8.3,63.3,720.0
43.3,37.0,87.8,18.8,20.6,42.5,363.6
45.3,22.5,80.0,27.2,26.4,54.5,295.8
96.3,21.4,88.6,11.7,20.0,45.1,720.0
24.7,56.5,82.9,44.4,11.7,82.9,227.8
46.9,18.5,92.3,-1.2,15.9,15.8,720.0
61.4,43.6,91.0,1.3,20.1,27.2,546.0
63.7,33.9,86.5,23.4,27.9,45.2,407.4
79.0,78.7,99.5,21.3,23.3,44.0,462.4
82.2,9.6,82.0,-4.7,8.5,17.2,720.0
72.7,60.2,82.8,16.2,27.5,42.7,188.4
70.0,22.2,96.2,-3.3,23.4,5.0,720.0
59.8,77.8,96.1,2.6,16.6,36.5,426.0
32.6,56.6,90.0,22.3,22.4,65.5,192.1
28.6,53.0,87.9,31.5,13.6,74.3,330.1
26.2,39.5,98.3,16.8,17.3,37.6,342.4
88.0,61.8,88.9,35.8,21.6,60.3,454.9
44.4,54.5,99.0,13.9,25.8,36.8,315.3
94.8,16.1,83.2,40.2,30.0,56.9,675.7
76.1,17.9,90.2,38.6,9.4,66.2,720.0
89.5,50.3,93.1,27.7,28.9,50.6,517.3
33.3,36.9,95.0,-1.3,20.6,30.5,400.7
67.6,79.4,82.6,5.7,9.7,20.3,130.1
60.9,27.3,88.3,34.9,6.4,69.1,720.0
98.0,6.0,91.8,27.1,31.6,47.3,720.0
42.3,66.5,84.9,13.8,19.1,43.5,151.7
39.6,11.3,86.3,44.1,6.5,91.6,720.0
44.5,27.9,90.9,2.5,18.9,31.1,612.1
36.6,54.5,97.6,13.6,11.7,39.6,589.2
69.3,12.9,96.5,7.2,32.0,26.6,707.4
74.8,7.0,96.4,21.8,22.5,47.3,720.0
49.3,24.1,97.5,43.0,21.0,66.2,642.3
49.5,75.7,88.5,22.2,17.6,49.8,186.1
67.0,27.9,80.1,28.9,31.1,56.0,344.6
35.8,50.7,85.9,21.2,28.2,50.3,169.9
87.2,53.5,92.9,0.6,31.4,22.5,489.7
25.6,79.0,82.5,-0.2,7.9,35.1,67.9
62.1,28.6,92.2,24.2,10.2,62.9,720.0
96.3,9.9,86.5,37.1,23.9,57.9,720.0
74.1,69.7,98.3,29.1,13.1,53.8,720.0
31.5,13.7,88.6,36.4,15.6,72.4,584.5
25.1,61.8,86.4,36.3,22.0,62.0,89.1
94.9,63.6,98.8,36.5,18.7,58.9,720.0
89.2,63.5,85.2,6.0,16.0,31.0,476.6
39.2,29.9,87.4,33.1,25.1,49.3,281.5
45.0,44.4,92.6,24.3,19.0,44.6,450.4
85.1,8.4,96.3,38.5,11.4,66.7,720.0
92.5,53.0,98.5,-0.1,21.5,24.9,720.0
45.4,15.6,89.4,28.9,9.1,59.1,720.0
83.2,14.2,82.8,2.1,31.3,27.0,608.4
48.3,54.2,82.5,1.2,8.4,25.0,561.1
60.7,49.8,83.1,1.9,25.6,16.7,230.5
58.6,12.1,88.1,30.9,22.9,55.8,659.2
85.7,41.3,91.4,31.2,16.5,60.9,720.0
32.3,35.8,86.3,36.4,28.1,71.9,211.7
74.1,39.1,92.1,16.3,22.3,65.2,620.5
94.8,29.9,86.9,11.4,25.8,39.8,720.0
64.8,11.3,92.4,24.0,19.9,36.6,720.0
27.3,13.5,86.4,12.7,30.5,39.6,232.2
41.8,51.8,96.0,-2.8,30.0,26.8,288.0
90.5,63.9,89.1,13.1,9.8,47.8,720.0
44.3,55.6,89.8,33.8,18.4,57.3,329.5
94.1,15.9,92.5,19.8,19.2,45.9,720.0
42.9,40.4,95.1,30.9,12.7,60.6,700.8
80.2,58.2,81.0,-4.0,25.4,20.9,238.8
79.3,42.1,83.2,14.5,26.6,24.4,413.6
70.1,70.2,96.6,-0.2,15.2,17.4,683.2
98.9,56.1,91.2,8.0,13.8,31.3,720.0
35.6,61.6,91.9,13.2,12.8,41.1,318.3
37.8,31.5,84.0,17.7,8.7,37.6,720.0
33.2,14.9,96.4,10.1,9.4,35.5,720.0
56.1,64.1,89.5,33.3,6.4,67.6,720.0
47.2,56.0,87.9,29.7,8.7,49.0,652.0
79.2,73.7,85.8,8.9,19.6,26.9,223.5
42.2,39.4,91.3,-2.8,31.8,25.9,296.6
72.4,8.9,80.2,16.4,28.0,41.9,535.8
33.4,14.5,93.8,24.3,14.3,47.8,689.4
89.9,9.1,89.5,18.2,24.8,35.0,720.0
30.8,73.2,96.0,35.9,9.4,70.6,425.8
75.2,56.8,98.4,34.4,28.7,47.4,482.8
25.2,52.6,83.5,35.0,24.7,67.2,104.5
44.9,17.7,95.4,44.7,30.4,69.1,439.7
86.4,77.7,98.5,32.4,13.8,73.5,720.0
39.8,9.0,89.9,4.1,12.6,43.2,720.0
86.0,41.3,97.3,1.2,6.7,24.4,720.0
94.1,41.1,84.2,33.5,14.0,70.6,720.0
53.5,67.3,98.2,25.5,17.2,45.2,479.8
91.3,79.6,80.8,26.0,25.8,60.3,24.2
89.7,24.8,88.1,39.0,11.0,80.3,720.0
32.6,38.6,84.3,-1.3,11.7,28.2,459.3
53.1,12.4,85.5,16.6,23.8,53.2,534.5
88.7,31.2,99.6,22.7,29.5,39.6,720.0
55.5,55.8,97.6,10.5,14.2,40.0,720.0
77.9,47.8,83.8,17.3,6.3,48.2,720.0
24.1,57.4,86.9,35.4,18.7,64.3,140.9
74.0,56.8,84.0,4.4,15.4,23.5,499.2
68.8,49.5,98.2,13.0,17.5,50.6,720.0
46.2,10.7,98.1,26.1,20.5,60.0,667.6
91.9,18.4,92.5,9.5,29.1,35.4,720.0
40.5,31.3,85.4,20.0,24.9,44.0,300.1
25.4,31.1,83.1,18.2,16.7,42.5,231.9
45.7,17.3,86.8,24.7,17.5,46.8,582.8
44.9,56.9,88.5,18.1,6.2,55.9,720.0
35.4,45.5,89.4,8.6,8.3,33.2,720.0
83.3,11.7,91.8,33.6,16.5,62.3,720.0
26.9,34.0,85.6,39.5,14.8,63.2,270.6
37.7,44.8,80.4,34.5,13.6,73.7,346.1
27.2,34.3,80.5,8.6,8.5,46.2,465.8
90.1,24.7,89.6,32.7,26.0,65.8,720.0
96.7,28.9,86.3,44.8,15.5,66.6,720.0
26.2,25.0,80.4,20.8,30.7,53.8,134.6
86.1,75.6,82.1,38.1,13.3,61.2,191.1
93.9,33.9,81.9,43.0,16.6,75.1,720.0
53.8,59.5,87.5,7.8,23.3,26.8,263.3
59.1,68.9,96.4,26.9,10.7,58.2,720.0
77.4,43.7,91.6,28.7,20.2,63.6,666.0
75.4,15.5,96.1,8.3,23.4,35.2,720.0
82.2,60.6,92.6,44.4,21.5,69.5,574.9
80.1,38.6,89.0,7.8,6.5,43.1,720.0
88.5,10.4,81.8,8.4,15.5,45.5,720.0
88.7,36.0,89.8,23.2,15.7,41.5,720.0
100.0,40.7,89.2,30.5,21.6,51.7,720.0
65.8,11.2,82.7,17.3,10.0,45.6,720.0
52.3,77.3,91.5,37.8,22.5,65.7,181.4
29.0,70.2,82.9,30.5,27.7,57.9,51.0
43.0,78.1,88.5,29.4,16.7,62.1,164.3
57.4,50.5,98.7,39.6,14.8,65.2,720.0
73.3,61.4,87.0,3.6,14.0,32.0,551.6
43.8,49.0,98.0,42.0,9.0,63.8,720.0
46.0,23.6,82.4,23.6,15.2,51.8,540.7
31.4,19.1,90.0,4.7,27.2,28.1,292.6
31.2,7.7,95.4,8.8,22.8,33.0,468.8
29.9,9.0,83.1,-0.3,24.8,18.9,303.6
67.1,51.7,95.9,32.1,16.5,54.6,720.0
86.7,52.6,94.5,42.7,19.4,66.9,720.0
38.4,14.5,84.2,35.0,30.6,58.6,281.8
80.9,62.0,89.4,13.8,27.7,56.9,333.4
73.8,23.2,93.8,36.0,10.5,73.1,720.0
57.0,71.7,91.4,44.6,12.6,78.8,565.8
37.8,78.4,89.7,26.2,23.2,54.5,109.3
31.1,25.7,94.5,26.6,20.6,47.2,389.2
37.3,45.2,93.2,35.8,7.0,71.8,720.0
63.8,46.3,95.1,44.4,11.5,63.2,720.0
55.5,7.2,84.3,30.3,20.9,63.1,626.3
32.7,36.1,90.1,-4.6,24.3,12.5,263.7
99.5,39.5,98.7,-2.3,16.7,16.0,720.0
67.8,43.7,91.4,22.5,6.9,46.9,720.0
83.1,64.1,92.3,-2.5,20.5,23.5,531.7
67.4,69.3,96.9,6.4,31.6,31.6,301.1
64.7,39.9,94.7,29.1,14.8,48.3,720.0
85.5,61.7,96.5,15.6,29.0,49.2,458.3
